index,timestamp_utc,dataset_id,dataset_name,model_type,param_set_id,param_json,candidate_accuracies_json,candidate_ranking_json,best_accuracy,best_candidate,best_candidate_id,accuracy_ranking,status,error_message
41,2025-11-12T13:39:48.540195,2,absenteeismatwork__Absenteeism_at_work.csv,RF,1,"{""n_estimators"": 50, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt""}","{""1"": 0.4756536431761078, ""2"": 0.4621528806381181, ""3"": 0.38244297422731305, ""4"": 0.4554107281963508, ""5"": 0.4837562950528291, ""6"": 0.45540524231153245, ""7"": 0.4283543442721877, ""8"": 0.4324303566922309}","[""5"", ""1"", ""2"", ""4"", ""6"", ""8"", ""7"", ""3""]",0.4837562950528291,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>1>2>4>6>8>7>3,SUCCESS,
42,2025-11-12T13:40:24.533689,2,absenteeismatwork__Absenteeism_at_work.csv,RF,2,"{""n_estimators"": 100, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""log2""}","{""1"": 0.31615154208222246, ""2"": 0.4108598575864301, ""3"": 0.3878465707734, ""4"": 0.42298366303501095, ""5"": 0.32698067871366976, ""6"": 0.3175998156742701, ""7"": 0.42705967545505413, ""8"": 0.29718135238032545}","[""7"", ""4"", ""2"", ""3"", ""5"", ""6"", ""1"", ""8""]",0.4270596754550541,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>4>2>3>5>6>1>8,SUCCESS,
43,2025-11-12T13:41:07.370385,2,absenteeismatwork__Absenteeism_at_work.csv,RF,3,"{""n_estimators"": 200, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.3}","{""1"": 0.3878136554644898, ""2"": 0.4378284673534994, ""3"": 0.43648442557300066, ""4"": 0.40949935815147626, ""5"": 0.39323370966503185, ""6"": 0.3932117661257584, ""7"": 0.4364789396881823, ""8"": 0.33918677243452594}","[""2"", ""3"", ""7"", ""4"", ""5"", ""6"", ""1"", ""8""]",0.4378284673534994,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>3>7>4>5>6>1>8,SUCCESS,
44,2025-11-12T13:41:56.935874,2,absenteeismatwork__Absenteeism_at_work.csv,RF,4,"{""n_estimators"": 150, ""criterion"": ""entropy"", ""max_depth"": 15, ""max_features"": 0.5}","{""1"": 0.3217252010576786, ""2"": 0.33108960644262314, ""3"": 0.36091636220005924, ""4"": 0.4067509298574767, ""5"": 0.3972658350065282, ""6"": 0.33918677243452594, ""7"": 0.4135314834929726, ""8"": 0.32432551046158237}","[""7"", ""4"", ""5"", ""3"", ""6"", ""2"", ""8"", ""1""]",0.4135314834929726,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>4>5>3>6>2>8>1,SUCCESS,
45,2025-11-12T13:42:35.176635,2,absenteeismatwork__Absenteeism_at_work.csv,RF,5,"{""n_estimators"": 100, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": null}","{""1"": 0.03918018937274393, ""2"": 0.3864750995688094, ""3"": 0.3594461450687381, ""4"": 0.3121687897040914, ""5"": 0.4148810111582897, ""6"": 0.4148810111582897, ""7"": 0.30531143368113844, ""8"": 0.38643669837508093}","[""5=6"", ""2"", ""8"", ""3"", ""4"", ""7"", ""1""]",0.4148810111582897,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5=6>2>8>3>4>7>1,SUCCESS,
46,2025-11-12T13:43:05.589082,2,absenteeismatwork__Absenteeism_at_work.csv,SVM,1,"{""C"": 0.1, ""kernel"": ""linear"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.4229726912653742, ""2"": 0.40270234686152523, ""3"": 0.3675652545999144, ""4"": 0.412160012288382, ""5"": 0.354009633213741, ""6"": 0.32021658273262893, ""7"": 0.412160012288382, ""8"": 0.2878059752257442}","[""1"", ""4=7"", ""2"", ""3"", ""5"", ""6"", ""8""]",0.4229726912653742,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>4=7>2>3>5>6>8,SUCCESS,
47,2025-11-12T13:43:41.044922,2,absenteeismatwork__Absenteeism_at_work.csv,SVM,2,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.4297532449008701, ""2"": 0.3865189866473564, ""3"": 0.00405406888076978, ""4"": 0.35405352029228787, ""5"": 0.3527204502814259, ""6"": 0.33512173178411947, ""7"": 0.40677287339675017, ""8"": 0.4081278869468857}","[""1"", ""8"", ""7"", ""2"", ""4"", ""5"", ""6"", ""3""]",0.4297532449008701,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>8>7>2>4>5>6>3,SUCCESS,
48,2025-11-12T13:44:13.106797,2,absenteeismatwork__Absenteeism_at_work.csv,SVM,3,"{""C"": 10.0, ""kernel"": ""poly"", ""degree"": 2, ""gamma"": 0.1, ""max_iter"": 500}","{""1"": 0.300006583061782, ""2"": 0.37427997761758997, ""3"": 0.38517494486685755, ""4"": 0.33512173178411947, ""5"": 0.37709972241422823, ""6"": 0.3716906399833229, ""7"": 0.33512173178411947, ""8"": 0.3337722041188023}","[""3"", ""5"", ""2"", ""6"", ""4=7"", ""8"", ""1""]",0.3851749448668575,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>5>2>6>4=7>8>1,SUCCESS,
49,2025-11-12T13:44:40.037441,2,absenteeismatwork__Absenteeism_at_work.csv,SVM,4,"{""C"": 0.5, ""kernel"": ""sigmoid"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.3594187156446464, ""2"": 0.32021658273262893, ""3"": 0.4134656528751523, ""4"": 0.36888735284113977, ""5"": 0.33512173178411947, ""6"": 0.03380402225074882, ""7"": 0.33512173178411947, ""8"": 0.33512173178411947}","[""3"", ""4"", ""1"", ""5=7=8"", ""2"", ""6""]",0.4134656528751523,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>4>1>5=7=8>2>6,SUCCESS,
50,2025-11-12T13:45:03.172965,2,absenteeismatwork__Absenteeism_at_work.csv,SVM,5,"{""C"": 100.0, ""kernel"": ""poly"", ""degree"": 3, ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.3594516309535565, ""2"": 0.33512173178411947, ""3"": 0.4351294120228652, ""4"": 0.29860219654828124, ""5"": 0.33512173178411947, ""6"": 0.3837650724685384, ""7"": 0.33512173178411947, ""8"": 0.3093764743315449}","[""3"", ""6"", ""1"", ""2=5=7"", ""8"", ""4""]",0.4351294120228652,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>6>1>2=5=7>8>4,SUCCESS,
51,2025-11-12T13:45:25.348061,2,absenteeismatwork__Absenteeism_at_work.csv,DT,1,"{""criterion"": ""gini"", ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.3743293505809551, ""2"": 0.291876501760969, ""3"": 0.35808015974896595, ""4"": 0.3054760102256893, ""5"": 0.2973130136159661, ""6"": 0.30531143368113844, ""7"": 0.33109509232744155, ""8"": 0.3473936561227961}","[""1"", ""3"", ""8"", ""7"", ""4"", ""6"", ""5"", ""2""]",0.3743293505809551,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>3>8>7>4>6>5>2,SUCCESS,
52,2025-11-12T13:45:58.523523,2,absenteeismatwork__Absenteeism_at_work.csv,DT,2,"{""criterion"": ""entropy"", ""max_depth"": 7, ""max_features"": ""log2""}","{""1"": 0.05945601966141118, ""2"": 0.38513654367312905, ""3"": 0.3770009764874977, ""4"": 0.30531143368113844, ""5"": 0.39051819667994253, ""6"": 0.33512173178411947, ""7"": 0.3283576358030787, ""8"": 0.38643669837508093}","[""5"", ""8"", ""2"", ""3"", ""6"", ""7"", ""4"", ""1""]",0.3905181966799425,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>8>2>3>6>7>4>1,SUCCESS,
53,2025-11-12T13:46:27.611936,2,absenteeismatwork__Absenteeism_at_work.csv,DT,3,"{""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.34995556433297126, ""2"": 0.33512173178411947, ""3"": 0.3391648288952525, ""4"": 0.31208650143181593, ""5"": 0.30671582019463917, ""6"": 0.34734976904424913, ""7"": 0.33512173178411947, ""8"": 0.36487717103891687}","[""8"", ""1"", ""6"", ""3"", ""2=7"", ""4"", ""5""]",0.3648771710389168,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>1>6>3>2=7>4>5,SUCCESS,
54,2025-11-12T13:46:46.650280,2,absenteeismatwork__Absenteeism_at_work.csv,DT,4,"{""criterion"": ""entropy"", ""max_depth"": 12, ""max_features"": null}","{""1"": 0.3878465707734, ""2"": 0.3905730555281261, ""3"": 0.059521850279231535, ""4"": 0.30680359435173304, ""5"": 0.24867515881636548, ""6"": 0.25812733835840385, ""7"": 0.33512173178411947, ""8"": 0.33512173178411947}","[""2"", ""1"", ""7=8"", ""4"", ""6"", ""5"", ""3""]",0.3905730555281261,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>1>7=8>4>6>5>3,SUCCESS,
55,2025-11-12T13:47:07.457244,2,absenteeismatwork__Absenteeism_at_work.csv,DT,5,"{""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": 0.7}","{""1"": 0.4161592223209682, ""2"": 0.4283324007329142, ""3"": 0.41073368223560774, ""4"": 0.4270212742613257, ""5"": 0.4851003368333278, ""6"": 0.3093764743315449, ""7"": 0.4445925633345402, ""8"": 0.34188582776516024}","[""5"", ""7"", ""2"", ""4"", ""1"", ""3"", ""8"", ""6""]",0.4851003368333278,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>7>2>4>1>3>8>6,SUCCESS,
56,2025-11-12T13:48:47.768985,2,absenteeismatwork__Absenteeism_at_work.csv,GBDT,1,"{""learning_rate"": 0.01, ""n_estimators"": 50, ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.4580878399877116, ""2"": 0.4446254786434504, ""3"": 0.38379250189263026, ""4"": 0.3391977442041627, ""5"": 0.4081388587165224, ""6"": 0.4446254786434504, ""7"": 0.3256585804724444, ""8"": 0.44324303566922313}","[""1"", ""2=6"", ""8"", ""5"", ""3"", ""4"", ""7""]",0.4580878399877116,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>2=6>8>5>3>4>7,SUCCESS,
57,2025-11-12T13:52:23.729369,2,absenteeismatwork__Absenteeism_at_work.csv,GBDT,2,"{""learning_rate"": 0.05, ""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""log2""}","{""1"": 0.3608011586188737, ""2"": 0.3459344107611117, ""3"": 0.32836312168789705, ""4"": 0.39326113908912363, ""5"": 0.36889283872595807, ""6"": 0.33918677243452594, ""7"": 0.3676201134480981, ""8"": 0.36889283872595807}","[""4"", ""5=8"", ""7"", ""1"", ""2"", ""6"", ""3""]",0.3932611390891236,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>5=8>7>1>2>6>3,SUCCESS,
58,2025-11-12T14:02:18.520507,2,absenteeismatwork__Absenteeism_at_work.csv,GBDT,3,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""max_depth"": 7, ""max_features"": 0.3}","{""1"": 0.33106217701853136, ""2"": 0.33512173178411947, ""3"": 0.3568019485862875, ""4"": 0.3743019211568634, ""5"": 0.3432024401215672, ""6"": 0.3540974073708349, ""7"": 0.3540919214860165, ""8"": 0.36483328396037}","[""4"", ""8"", ""3"", ""6"", ""7"", ""5"", ""2"", ""1""]",0.3743019211568634,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>8>3>6>7>5>2>1,SUCCESS,
59,2025-11-12T14:11:27.093133,2,absenteeismatwork__Absenteeism_at_work.csv,GBDT,4,"{""learning_rate"": 0.2, ""n_estimators"": 150, ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.34993362079369783, ""2"": 0.35405352029228787, ""3"": 0.4121490405187453, ""4"": 0.38652447253217465, ""5"": 0.3919006396541698, ""6"": 0.35399866144410436, ""7"": 0.3715918940565924, ""8"": 0.2392010357350537}","[""3"", ""5"", ""4"", ""7"", ""2"", ""6"", ""1"", ""8""]",0.4121490405187453,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>5>4>7>2>6>1>8,SUCCESS,
60,2025-11-12T14:15:05.021348,2,absenteeismatwork__Absenteeism_at_work.csv,GBDT,5,"{""learning_rate"": 0.15, ""n_estimators"": 100, ""max_depth"": 4, ""max_features"": null}","{""1"": 0.36081213038851034, ""2"": 0.36888735284113977, ""3"": 0.35135995084647204, ""4"": 0.30544309491677907, ""5"": 0.34866089551583773, ""6"": 0.3391209418167056, ""7"": 0.08238701820216582, ""8"": 0.33918677243452594}","[""2"", ""1"", ""3"", ""5"", ""8"", ""6"", ""4"", ""7""]",0.3688873528411397,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>1>3>5>8>6>4>7,SUCCESS,
61,2025-11-12T14:35:51.204371,3,adult-census-income__adult.csv,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.7931268830997132, ""2"": 0.7887963030734081, ""3"": 0.7664999819776934, ""4"": 0.7625382550976486, ""5"": 0.7591904439861589, ""6"": 0.7516045583005999, ""7"": 0.7942017782880731, ""8"": 0.7591904439861589}","[""7"", ""1"", ""2"", ""3"", ""4"", ""5=8"", ""6""]",0.7942017782880731,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>1>2>3>4>5=8>6,SUCCESS,
62,2025-11-12T14:58:16.817326,3,adult-census-income__adult.csv,KNN,2,"{""n_neighbors"": 5, ""weights"": ""distance"", ""algorithm"": ""kd_tree"", ""p"": 2, ""metric"": ""euclidean""}","{""1"": 0.8025552376623276, ""2"": 0.8084825221798454, ""3"": 0.7905165434163308, ""4"": 0.7591904439861589, ""5"": 0.7854183274481121, ""6"": 0.7789383447128536, ""7"": 0.7591904439861589, ""8"": 0.7989006313738347}","[""2"", ""1"", ""8"", ""3"", ""5"", ""6"", ""4=7""]",0.8084825221798454,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>1>8>3>5>6>4=7,SUCCESS,
63,2025-11-12T15:23:25.950526,3,adult-census-income__adult.csv,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""algorithm"": ""ball_tree"", ""p"": 1, ""metric"": ""manhattan""}","{""1"": 0.77258077444169, ""2"": 0.8157304521231072, ""3"": 0.7622312533531493, ""4"": 0.7599582100938918, ""5"": 0.822026377560006, ""6"": 0.8121680258723015, ""7"": 0.8024016306766382, ""8"": 0.8024939154129194}","[""5"", ""2"", ""6"", ""8"", ""7"", ""1"", ""3"", ""4""]",0.822026377560006,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>2>6>8>7>1>3>4,SUCCESS,
64,2025-11-12T15:46:26.156561,3,adult-census-income__adult.csv,KNN,4,"{""n_neighbors"": 9, ""weights"": ""distance"", ""algorithm"": ""brute"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.7824702329305454, ""2"": 0.8192009784757065, ""3"": 0.7942323955525553, ""4"": 0.8142255569799658, ""5"": 0.7591904439861589, ""6"": -Infinity, ""7"": 0.8142255569799658, ""8"": 0.7753756666194844}","[""2"", ""4=7"", ""3"", ""1"", ""8"", ""5"", ""6""]",0.8192009784757065,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>4=7>3>1>8>5>6,SUCCESS,
65,2025-11-12T16:06:36.419586,3,adult-census-income__adult.csv,KNN,5,"{""n_neighbors"": 11, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""chebyshev""}","{""1"": 0.8154848462000012, ""2"": 0.8222106442555535, ""3"": 0.7591904439861589, ""4"": 0.814348473129188, ""5"": 0.7364638173289563, ""6"": 0.7591597333418495, ""7"": 0.7485028766051859, ""8"": 0.7984397566526237}","[""2"", ""1"", ""4"", ""8"", ""3"", ""6"", ""7"", ""5""]",0.8222106442555535,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>1>4>8>3>6>7>5,SUCCESS,
66,2025-11-12T16:24:02.581740,3,adult-census-income__adult.csv,LR,1,"{""penalty"": ""l1"", ""C"": 0.01, ""solver"": ""liblinear"", ""multi_class"": ""ovr"", ""max_iter"": 500}","{""1"": 0.7873526481186147, ""2"": 0.8257421900805463, ""3"": 0.7591904439861589, ""4"": 0.7591904439861589, ""5"": 0.8184018848508678, ""6"": 0.7591904439861589, ""7"": 0.8269090813766312, ""8"": 0.7832379707413611}","[""7"", ""2"", ""5"", ""1"", ""8"", ""3=4=6""]",0.8269090813766312,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>2>5>1>8>3=4=6,SUCCESS,
67,2025-11-12T16:44:53.132555,3,adult-census-income__adult.csv,LR,2,"{""penalty"": ""l2"", ""C"": 0.1, ""solver"": ""lbfgs"", ""multi_class"": ""multinomial"", ""max_iter"": 500}","{""1"": 0.7811178440230117, ""2"": 0.8176960408871891, ""3"": 0.7608488612242379, ""4"": 0.8004054218183821, ""5"": 0.8166211994629721, ""6"": 0.7977338249685014, ""7"": 0.7798290297995006, ""8"": 0.7592211546304681}","[""2"", ""5"", ""4"", ""6"", ""1"", ""7"", ""3"", ""8""]",0.8176960408871891,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>5>4>6>1>7>3>8,SUCCESS,
68,2025-11-12T17:05:34.045816,3,adult-census-income__adult.csv,LR,3,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""solver"": ""saga"", ""multi_class"": ""ovr"", ""l1_ratio"": 0.5, ""max_iter"": 500}","{""1"": 0.7735642253122116, ""2"": 0.8049199742522953, ""3"": 0.7774632773502028, ""4"": 0.8263566802765219, ""5"": 0.7639514653991549, ""6"": 0.8068545807216623, ""7"": 0.8062404074511602, ""8"": 0.7892880469016651}","[""4"", ""6"", ""7"", ""2"", ""8"", ""3"", ""1"", ""5""]",0.8263566802765219,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>6>7>2>8>3>1>5,SUCCESS,
69,2025-11-12T17:28:58.758848,3,adult-census-income__adult.csv,LR,4,"{""penalty"": null, ""C"": 10.0, ""solver"": ""newton-cg"", ""multi_class"": ""multinomial"", ""max_iter"": 500}","{""1"": 0.7572863104669963, ""2"": 0.8176346195985705, ""3"": 0.7657940842498719, ""4"": 0.7609104324865181, ""5"": 0.7933415293656382, ""6"": 0.7591904439861589, ""7"": 0.7102978616704406, ""8"": 0.7950613084688095}","[""2"", ""8"", ""5"", ""3"", ""4"", ""6"", ""1"", ""7""]",0.8176346195985705,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>8>5>3>4>6>1>7,SUCCESS,
70,2025-11-12T17:51:18.542998,3,adult-census-income__adult.csv,LR,5,"{""penalty"": ""l2"", ""C"": 100.0, ""solver"": ""sag"", ""multi_class"": ""ovr"", ""max_iter"": 500}","{""1"": 0.8083595239695631, ""2"": 0.7949691737061899, ""3"": 0.7591904439861589, ""4"": 0.8164062249528068, ""5"": 0.7571025446268843, ""6"": 0.7699704772036836, ""7"": 0.8051042126509258, ""8"": 0.7641048573282733}","[""4"", ""1"", ""7"", ""2"", ""6"", ""8"", ""3"", ""5""]",0.8164062249528068,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>1>7>2>6>8>3>5,SUCCESS,
71,2025-11-12T18:13:39.302328,3,adult-census-income__adult.csv,RF,1,"{""n_estimators"": 50, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt""}","{""1"": 0.816098835540541, ""2"": 0.8098951127788635, ""3"": 0.7591290226975401, ""4"": 0.8075301469838658, ""5"": 0.7891336787289012, ""6"": 0.7591904439861589, ""7"": 0.7591904439861589, ""8"": 0.7591904439861589}","[""1"", ""2"", ""4"", ""5"", ""6=7=8"", ""3""]",0.816098835540541,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>2>4>5>6=7=8>3,SUCCESS,
72,2025-11-12T18:32:54.707699,3,adult-census-income__adult.csv,RF,2,"{""n_estimators"": 100, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""log2""}","{""1"": 0.8196000017951564, ""2"": 0.8181563949451225, ""3"": 0.8254351317422124, ""4"": 0.8222412247340434, ""5"": 0.7748537752555716, ""6"": 0.8229476318063756, ""7"": 0.7907930014683328, ""8"": 0.8201527367988897}","[""3"", ""6"", ""4"", ""8"", ""1"", ""2"", ""7"", ""5""]",0.8254351317422124,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>6>4>8>1>2>7>5,SUCCESS,
73,2025-11-12T18:58:12.792646,3,adult-census-income__adult.csv,RF,3,"{""n_estimators"": 200, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.3}","{""1"": 0.8192316636527903, ""2"": 0.8120452879936582, ""3"": 0.7795828154926733, ""4"": 0.8209207094741187, ""5"": 0.8205214258230299, ""6"": 0.7591904439861589, ""7"": 0.8117381475942643, ""8"": 0.8057492465393987}","[""4"", ""5"", ""1"", ""2"", ""7"", ""8"", ""3"", ""6""]",0.8209207094741187,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>5>1>2>7>8>3>6,SUCCESS,
74,2025-11-12T19:22:11.356318,3,adult-census-income__adult.csv,RF,4,"{""n_estimators"": 150, ""criterion"": ""entropy"", ""max_depth"": 15, ""max_features"": 0.5}","{""1"": 0.8068550476207972, ""2"": 0.815976290080935, ""3"": 0.8270015641913332, ""4"": 0.7950617357522601, ""5"": 0.8270015641913332, ""6"": 0.8129971396966683, ""7"": 0.797856664716047, ""8"": 0.7631527368045491}","[""3=5"", ""2"", ""6"", ""1"", ""7"", ""4"", ""8""]",0.8270015641913332,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3=5>2>6>1>7>4>8,SUCCESS,
75,2025-11-12T19:49:04.397876,3,adult-census-income__adult.csv,RF,5,"{""n_estimators"": 100, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": null}","{""1"": 0.7743309614121561, ""2"": 0.7591904439861589, ""3"": 0.7940171465622927, ""4"": 0.8087590170178397, ""5"": 0.8037530433405262, ""6"": 0.7591597333418495, ""7"": 0.8221800128426126, ""8"": 0.7868002526778887}","[""7"", ""4"", ""5"", ""3"", ""8"", ""1"", ""2"", ""6""]",0.8221800128426126,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>4>5>3>8>1>2>6,SUCCESS,
76,2025-11-12T20:15:29.900853,3,adult-census-income__adult.csv,SVM,1,"{""C"": 0.1, ""kernel"": ""linear"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.7006543543270823, ""2"": 0.6495510894983785, ""3"": 0.5861642177750447, ""4"": 0.6265765111036283, ""5"": 0.6255926895434906, ""6"": 0.609936166512372, ""7"": 0.662144779671798, ""8"": 0.4991862712095511}","[""1"", ""7"", ""2"", ""4"", ""5"", ""6"", ""3"", ""8""]",0.7006543543270823,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>7>2>4>5>6>3>8,SUCCESS,
77,2025-11-12T20:48:18.429392,3,adult-census-income__adult.csv,SVM,2,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.6627274414952322, ""2"": 0.7102978616704406, ""3"": 0.7204018532375519, ""4"": 0.7114607036776649, ""5"": 0.6494894418344216, ""6"": 0.3550617126619757, ""7"": 0.7579005686282502, ""8"": 0.7119568646547072}","[""7"", ""3"", ""8"", ""4"", ""2"", ""1"", ""5"", ""6""]",0.7579005686282502,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>3>8>4>2>1>5>6,SUCCESS,
